segment_id,relative_ms,sensor,r_m,theta_deg,gt_r_m,gt_theta_deg
6,12280.0,R,2.158,30.8,2.000,20.0
6,12370.0,R,2.158,30.6,2.000,20.0
6,12450.0,R,2.158,30.6,2.000,20.0
6,12540.0,R,2.157,30.8,2.000,20.0
6,12630.0,R,2.156,31.0,2.000,20.0
6,12720.0,R,2.157,31.1,2.000,20.0
6,12724.0,W,3.279,NAN,2.000,20.0
6,12810.0,R,2.159,31.2,2.000,20.0
6,12900.0,R,2.159,31.1,2.000,20.0
6,12990.0,R,2.158,31.0,2.000,20.0
6,13080.0,R,2.159,30.8,2.000,20.0
6,13170.0,R,2.160,30.6,2.000,20.0
6,13234.0,W,3.513,NAN,2.000,20.0
6,13260.0,R,2.160,30.5,2.000,20.0
6,13340.0,R,2.160,30.5,2.000,20.0
6,13430.0,R,2.160,30.6,2.000,20.0
6,13520.0,R,2.162,30.7,2.000,20.0
6,13610.0,R,2.165,30.9,2.000,20.0
6,13700.0,R,2.167,31.0,2.000,20.0
6,13745.0,W,3.279,NAN,2.000,20.0
6,13790.0,R,2.169,31.1,2.000,20.0
6,13880.0,R,2.169,31.1,2.000,20.0
6,13970.0,R,2.167,30.8,2.000,20.0
6,14060.0,R,2.165,30.6,2.000,20.0
6,14150.0,R,2.163,30.5,2.000,20.0
6,14230.0,R,2.161,30.4,2.000,20.0
6,14272.0,W,2.811,NAN,2.000,20.0
6,14320.0,R,2.159,30.4,2.000,20.0
6,14410.0,R,2.159,30.4,2.000,20.0
6,14500.0,R,2.159,30.4,2.000,20.0
6,14590.0,R,2.163,30.3,2.000,20.0
6,14680.0,R,2.166,30.3,2.000,20.0
6,14769.0,W,2.576,NAN,2.000,20.0
6,14770.0,R,2.165,30.3,2.000,20.0
6,14860.0,R,2.165,30.2,2.000,20.0
6,14950.0,R,2.168,30.1,2.000,20.0
6,15040.0,R,2.169,30.0,2.000,20.0
6,15120.0,R,2.169,29.9,2.000,20.0
6,15179.0,W,2.810,NAN,2.000,20.0
6,15210.0,R,2.171,29.8,2.000,20.0
6,15300.0,R,2.171,29.7,2.000,20.0
6,15390.0,R,2.172,29.5,2.000,20.0
6,15480.0,R,2.171,29.3,2.000,20.0
6,15570.0,R,2.170,29.0,2.000,20.0
6,15660.0,R,2.167,28.8,2.000,20.0
6,15691.0,W,2.576,NAN,2.000,20.0
6,15750.0,R,2.166,28.4,2.000,20.0
6,15840.0,R,2.164,28.1,2.000,20.0
6,15930.0,R,2.164,28.1,2.000,20.0
6,16010.0,R,2.163,28.1,2.000,20.0
6,16100.0,R,2.163,28.1,2.000,20.0
6,16190.0,R,2.159,28.1,2.000,20.0
6,16203.0,W,2.810,NAN,2.000,20.0
6,16280.0,R,2.160,28.2,2.000,20.0
6,16370.0,R,2.164,28.2,2.000,20.0
6,16460.0,R,2.168,28.2,2.000,20.0
6,16550.0,R,2.172,28.2,2.000,20.0
6,16640.0,R,2.176,28.2,2.000,20.0
6,16714.0,W,2.576,NAN,2.000,20.0
6,16730.0,R,2.182,28.4,2.000,20.0
6,16820.0,R,2.182,28.4,2.000,20.0
6,16900.0,R,2.182,28.5,2.000,20.0
6,16990.0,R,2.183,28.7,2.000,20.0
6,17080.0,R,2.185,29.0,2.000,20.0
6,17170.0,R,2.188,29.2,2.000,20.0
6,17227.0,W,2.576,NAN,2.000,20.0
6,17260.0,R,2.191,29.2,2.000,20.0
6,17350.0,R,2.192,29.2,2.000,20.0
6,17440.0,R,2.192,29.3,2.000,20.0
6,17530.0,R,2.191,29.4,2.000,20.0
6,17620.0,R,2.193,29.6,2.000,20.0
6,17710.0,R,2.195,29.6,2.000,20.0
6,17739.0,W,2.576,NAN,2.000,20.0
6,17790.0,R,2.193,29.7,2.000,20.0
6,17880.0,R,2.192,29.9,2.000,20.0
6,17970.0,R,2.190,30.0,2.000,20.0
6,18060.0,R,2.188,30.0,2.000,20.0
6,18150.0,R,2.187,29.9,2.000,20.0
6,18240.0,R,2.186,29.8,2.000,20.0
6,18251.0,W,2.576,NAN,2.000,20.0
6,18330.0,R,2.185,29.8,2.000,20.0
6,18420.0,R,2.181,29.8,2.000,20.0
6,18510.0,R,2.177,29.9,2.000,20.0
6,18600.0,R,2.176,30.0,2.000,20.0
6,18680.0,R,2.175,30.1,2.000,20.0
6,18763.0,W,2.576,NAN,2.000,20.0
6,18770.0,R,2.172,30.4,2.000,20.0
6,18860.0,R,2.168,30.6,2.000,20.0
6,18950.0,R,2.166,30.6,2.000,20.0
6,19040.0,R,2.165,30.6,2.000,20.0
6,19130.0,R,2.163,30.5,2.000,20.0
6,19173.0,W,2.810,NAN,2.000,20.0
6,19220.0,R,2.158,30.4,2.000,20.0
6,19310.0,R,2.152,30.3,2.000,20.0
6,19400.0,R,2.147,30.1,2.000,20.0
6,19480.0,R,2.143,29.8,2.000,20.0
6,19570.0,R,2.143,29.5,2.000,20.0
6,19660.0,R,2.144,29.3,2.000,20.0
6,19685.0,W,3.279,NAN,2.000,20.0
6,19750.0,R,2.145,29.0,2.000,20.0
6,19840.0,R,2.144,28.9,2.000,20.0
6,19930.0,R,2.143,28.9,2.000,20.0
6,20020.0,R,2.145,29.0,2.000,20.0
6,20110.0,R,2.145,29.0,2.000,20.0
6,20197.0,W,2.576,NAN,2.000,20.0
6,20197.0,R,2.149,28.9,2.000,20.0
6,20290.0,R,2.151,28.8,2.000,20.0
6,20370.0,R,2.153,28.8,2.000,20.0
6,20460.0,R,2.158,28.6,2.000,20.0
6,20550.0,R,2.163,28.5,2.000,20.0
6,20640.0,R,2.163,28.7,2.000,20.0
6,20709.0,W,2.810,NAN,2.000,20.0
6,20730.0,R,2.160,29.1,2.000,20.0
6,20820.0,R,2.153,30.2,2.000,20.0
6,20910.0,R,2.150,31.0,2.000,20.0
6,21000.0,R,2.147,31.4,2.000,20.0
6,21090.0,R,2.147,31.4,2.000,20.0
6,21180.0,R,2.146,31.3,2.000,20.0
6,21220.0,W,2.810,NAN,2.000,20.0
6,21260.0,R,2.145,31.3,2.000,20.0
6,21350.0,R,2.143,31.2,2.000,20.0
6,21440.0,R,2.141,31.0,2.000,20.0
6,21530.0,R,2.141,30.8,2.000,20.0
6,21620.0,R,2.140,30.6,2.000,20.0
6,21710.0,R,2.138,30.5,2.000,20.0
6,21733.0,W,3.513,NAN,2.000,20.0
6,21800.0,R,2.135,30.3,2.000,20.0
6,21890.0,R,2.129,29.8,2.000,20.0
6,21980.0,R,2.121,29.2,2.000,20.0
6,22070.0,R,2.099,27.5,2.000,20.0
6,22150.0,R,2.080,26.6,2.000,20.0
6,22240.0,R,2.079,26.2,2.000,20.0
6,22246.0,W,3.747,NAN,2.000,20.0
6,22330.0,R,2.081,26.1,2.000,20.0
6,22420.0,R,2.087,25.9,2.000,20.0
6,22510.0,R,2.095,25.7,2.000,20.0
6,22600.0,R,2.099,25.3,2.000,20.0
6,22690.0,R,2.104,24.9,2.000,20.0
6,22756.0,W,4.684,NAN,2.000,20.0
6,22780.0,R,2.115,24.6,2.000,20.0
6,22870.0,R,2.116,24.7,2.000,20.0
6,22960.0,R,2.113,24.8,2.000,20.0
6,23040.0,R,2.111,25.1,2.000,20.0
6,23130.0,R,2.108,25.4,2.000,20.0
6,23220.0,R,2.109,25.5,2.000,20.0
6,23269.0,W,6.089,NAN,2.000,20.0
6,23310.0,R,2.109,25.7,2.000,20.0
6,23400.0,R,2.113,25.9,2.000,20.0
6,23490.0,R,2.118,25.9,2.000,20.0
6,23580.0,R,2.120,25.8,2.000,20.0
6,23670.0,R,2.120,25.7,2.000,20.0
6,23678.0,W,5.387,NAN,2.000,20.0
6,23760.0,R,2.122,25.5,2.000,20.0
6,23850.0,R,2.126,25.3,2.000,20.0
6,23930.0,R,2.128,25.3,2.000,20.0
6,24020.0,R,2.131,25.3,2.000,20.0
6,24110.0,R,2.135,25.3,2.000,20.0
6,24190.0,W,0.000,NAN,2.000,20.0
6,24200.0,R,2.137,25.3,2.000,20.0
6,24290.0,R,2.141,25.4,2.000,20.0
6,24380.0,R,2.145,25.5,2.000,20.0
6,24470.0,R,2.145,25.8,2.000,20.0
6,24560.0,R,2.144,26.3,2.000,20.0
6,24650.0,R,2.141,27.6,2.000,20.0
6,24702.0,W,5.153,NAN,2.000,20.0
6,24730.0,R,2.140,28.6,2.000,20.0
6,24820.0,R,2.144,28.9,2.000,20.0
6,24910.0,R,2.153,29.2,2.000,20.0
6,25000.0,R,2.157,29.3,2.000,20.0
6,25090.0,R,2.158,29.5,2.000,20.0
6,25180.0,R,2.159,29.6,2.000,20.0
6,25214.0,W,4.450,NAN,2.000,20.0
6,25270.0,R,2.158,29.8,2.000,20.0
6,25360.0,R,2.156,29.9,2.000,20.0
6,25450.0,R,2.157,30.0,2.000,20.0
6,25540.0,R,2.159,30.2,2.000,20.0
6,25620.0,R,2.160,30.3,2.000,20.0
6,25710.0,R,2.160,30.3,2.000,20.0
6,25726.0,W,3.982,NAN,2.000,20.0
6,25800.0,R,2.158,30.3,2.000,20.0
6,25890.0,R,2.158,30.3,2.000,20.0
6,25980.0,R,2.160,30.3,2.000,20.0
6,26070.0,R,2.161,30.3,2.000,20.0
6,26160.0,R,2.163,30.5,2.000,20.0
6,26238.0,W,3.747,NAN,2.000,20.0
6,26250.0,R,2.164,30.6,2.000,20.0
6,26340.0,R,2.164,30.6,2.000,20.0
6,26430.0,R,2.164,30.5,2.000,20.0
6,26510.0,R,2.164,30.5,2.000,20.0
6,26600.0,R,2.162,30.7,2.000,20.0
6,26690.0,R,2.159,30.8,2.000,20.0
6,26750.0,W,3.279,NAN,2.000,20.0
6,26780.0,R,2.156,30.6,2.000,20.0
6,26870.0,R,2.155,30.6,2.000,20.0
6,26960.0,R,2.154,30.5,2.000,20.0
6,27050.0,R,2.154,30.4,2.000,20.0
6,27140.0,R,2.154,30.3,2.000,20.0
6,27230.0,R,2.152,30.5,2.000,20.0
6,27265.0,W,3.513,NAN,2.000,20.0
6,27320.0,R,2.148,30.8,2.000,20.0
6,27400.0,R,2.145,31.0,2.000,20.0
6,27490.0,R,2.143,31.2,2.000,20.0
6,27580.0,R,2.140,31.4,2.000,20.0
6,27670.0,R,2.139,31.6,2.000,20.0
6,27671.0,W,3.513,NAN,2.000,20.0
6,27760.0,R,2.138,31.8,2.000,20.0
6,27850.0,R,2.136,31.9,2.000,20.0
6,27940.0,R,2.135,31.9,2.000,20.0
6,28030.0,R,2.136,32.0,2.000,20.0
6,28120.0,R,2.137,32.1,2.000,20.0
6,28183.0,W,3.513,NAN,2.000,20.0
6,28210.0,R,2.139,32.1,2.000,20.0
6,28290.0,R,2.142,32.0,2.000,20.0
6,28380.0,R,2.145,31.9,2.000,20.0
6,28470.0,R,2.147,31.8,2.000,20.0
6,28560.0,R,2.148,31.6,2.000,20.0
6,28650.0,R,2.151,31.5,2.000,20.0
6,28696.0,W,3.747,NAN,2.000,20.0
6,28740.0,R,2.151,31.5,2.000,20.0
6,28830.0,R,2.148,31.5,2.000,20.0
6,28920.0,R,2.145,31.7,2.000,20.0
6,29010.0,R,2.142,31.7,2.000,20.0
6,29100.0,R,2.142,31.6,2.000,20.0
6,29180.0,R,2.141,31.0,2.000,20.0
6,29208.0,W,4.216,NAN,2.000,20.0
6,29270.0,R,2.139,30.5,2.000,20.0
6,29360.0,R,2.141,30.4,2.000,20.0
6,29450.0,R,2.144,30.4,2.000,20.0
6,29540.0,R,2.147,30.5,2.000,20.0
6,29630.0,R,2.149,30.9,2.000,20.0
6,29720.0,R,2.152,31.3,2.000,20.0
6,29734.0,W,3.747,NAN,2.000,20.0
6,29810.0,R,2.160,32.6,2.000,20.0
6,29900.0,R,2.156,33.1,2.000,20.0
6,29990.0,R,2.151,32.7,2.000,20.0
6,30070.0,R,2.149,32.3,2.000,20.0
6,30160.0,R,2.147,31.8,2.000,20.0
6,30232.0,W,3.747,NAN,2.000,20.0
6,30250.0,R,2.140,31.2,2.000,20.0
6,30340.0,R,2.127,31.5,2.000,20.0
6,30430.0,R,2.123,31.7,2.000,20.0
6,30520.0,R,2.123,31.8,2.000,20.0
6,30610.0,R,2.123,31.8,2.000,20.0
6,30700.0,R,2.123,31.9,2.000,20.0
6,30743.0,W,3.747,NAN,2.000,20.0
6,30790.0,R,2.126,32.1,2.000,20.0
6,30880.0,R,2.129,32.1,2.000,20.0
6,30960.0,R,2.131,32.1,2.000,20.0
6,31050.0,R,2.132,31.9,2.000,20.0
6,31140.0,R,2.132,31.6,2.000,20.0
6,31230.0,R,2.131,30.9,2.000,20.0
6,31256.0,W,3.747,NAN,2.000,20.0
6,31320.0,R,2.132,30.3,2.000,20.0
6,31410.0,R,2.131,29.8,2.000,20.0
6,31500.0,R,2.133,29.2,2.000,20.0
6,31590.0,R,2.133,28.5,2.000,20.0
6,31680.0,R,2.133,27.6,2.000,20.0
6,31768.0,W,3.747,NAN,2.000,20.0
6,31768.0,R,2.133,26.3,2.000,20.0
6,31850.0,R,2.136,23.6,2.000,20.0
6,31940.0,R,2.133,20.3,2.000,20.0
6,32030.0,R,2.135,16.9,2.000,20.0
7,0.0,R,2.985,-3.8,3.000,-10.0
7,90.0,R,2.979,-4.1,3.000,-10.0
7,180.0,R,2.974,-4.5,3.000,-10.0
7,270.0,R,2.969,-4.8,3.000,-10.0
7,360.0,R,2.965,-5.0,3.000,-10.0
7,450.0,R,2.963,-5.3,3.000,-10.0
7,540.0,R,2.959,-5.5,3.000,-10.0
7,620.0,R,2.962,-5.5,3.000,-10.0
7,710.0,R,2.965,-5.6,3.000,-10.0
7,800.0,R,2.968,-5.6,3.000,-10.0
7,890.0,R,2.971,-5.7,3.000,-10.0
7,980.0,R,2.975,-5.6,3.000,-10.0
7,1070.0,R,2.980,-5.5,3.000,-10.0
7,1160.0,R,2.984,-5.4,3.000,-10.0
7,1250.0,R,2.989,-5.2,3.000,-10.0
7,1340.0,R,2.990,-5.2,3.000,-10.0
7,1430.0,R,2.990,-5.2,3.000,-10.0
7,1510.0,R,2.990,-5.3,3.000,-10.0
7,1600.0,R,2.990,-5.3,3.000,-10.0
7,1690.0,R,2.990,-5.3,3.000,-10.0
7,1780.0,R,2.987,-5.5,3.000,-10.0
7,1870.0,R,2.983,-5.6,3.000,-10.0
7,1960.0,R,2.980,-5.6,3.000,-10.0
7,2050.0,R,2.981,-5.3,3.000,-10.0
7,2140.0,R,2.983,-4.9,3.000,-10.0
7,2219.0,W,2.576,NAN,3.000,-10.0
7,2230.0,R,2.985,-4.6,3.000,-10.0
7,2320.0,R,2.987,-4.4,3.000,-10.0
7,2400.0,R,2.991,-4.5,3.000,-10.0
7,2490.0,R,2.996,-4.6,3.000,-10.0
7,2580.0,R,2.998,-4.8,3.000,-10.0
7,2670.0,R,3.002,-4.9,3.000,-10.0
7,2731.0,W,2.811,NAN,3.000,-10.0
7,2760.0,R,3.007,-4.9,3.000,-10.0
7,2850.0,R,3.012,-4.9,3.000,-10.0
7,2940.0,R,3.017,-4.8,3.000,-10.0
7,3030.0,R,3.018,-5.0,3.000,-10.0
7,3120.0,R,3.014,-5.3,3.000,-10.0
7,3210.0,R,2.994,-6.1,3.000,-10.0
7,3243.0,W,2.810,NAN,3.000,-10.0
7,3290.0,R,2.981,-6.8,3.000,-10.0
7,3380.0,R,2.967,-7.6,3.000,-10.0
7,3470.0,R,2.962,-8.6,3.000,-10.0
7,3560.0,R,2.975,-8.7,3.000,-10.0
7,3650.0,R,2.993,-8.4,3.000,-10.0
7,3740.0,R,2.996,-8.2,3.000,-10.0
7,3755.0,W,3.045,NAN,3.000,-10.0
7,3830.0,R,2.999,-8.1,3.000,-10.0
7,3920.0,R,3.002,-8.0,3.000,-10.0
7,4010.0,R,3.007,-7.9,3.000,-10.0
7,4100.0,R,3.008,-7.7,3.000,-10.0
7,4180.0,R,3.007,-7.4,3.000,-10.0
7,4267.0,W,2.810,NAN,3.000,-10.0
7,4268.0,R,3.001,-6.4,3.000,-10.0
7,4360.0,R,2.995,-5.0,3.000,-10.0
7,4450.0,R,2.988,-2.7,3.000,-10.0
7,4540.0,R,2.988,-1.4,3.000,-10.0
7,4630.0,R,2.977,-1.0,3.000,-10.0
7,4720.0,R,2.970,-1.0,3.000,-10.0
7,4779.0,W,2.810,NAN,3.000,-10.0
7,4810.0,R,2.972,-1.1,3.000,-10.0
7,4900.0,R,2.977,-1.4,3.000,-10.0
7,4990.0,R,2.983,-1.7,3.000,-10.0
7,5070.0,R,2.988,-1.9,3.000,-10.0
7,5160.0,R,2.988,-2.2,3.000,-10.0
7,5250.0,R,2.988,-2.5,3.000,-10.0
7,5291.0,W,2.342,NAN,3.000,-10.0
7,5340.0,R,2.988,-2.6,3.000,-10.0
7,5430.0,R,2.989,-2.8,3.000,-10.0
7,5520.0,R,2.990,-3.1,3.000,-10.0
7,5610.0,R,2.995,-3.3,3.000,-10.0
7,5700.0,R,2.999,-3.4,3.000,-10.0
7,5790.0,R,3.003,-3.7,3.000,-10.0
7,5803.0,W,2.342,NAN,3.000,-10.0
7,5880.0,R,3.004,-3.9,3.000,-10.0
7,5960.0,R,3.008,-4.1,3.000,-10.0
7,6050.0,R,3.013,-4.4,3.000,-10.0
7,6140.0,R,3.014,-4.7,3.000,-10.0
7,6212.0,W,2.342,NAN,3.000,-10.0
7,6230.0,R,3.014,-5.0,3.000,-10.0
7,6320.0,R,3.016,-6.0,3.000,-10.0
7,6410.0,R,3.014,-6.5,3.000,-10.0
7,6500.0,R,3.008,-7.7,3.000,-10.0
7,6590.0,R,3.006,-8.1,3.000,-10.0
7,6680.0,R,3.005,-8.5,3.000,-10.0
7,6724.0,W,2.342,NAN,3.000,-10.0
7,6770.0,R,3.002,-8.7,3.000,-10.0
7,6850.0,R,2.997,-9.0,3.000,-10.0
7,6940.0,R,2.992,-9.1,3.000,-10.0
7,7030.0,R,2.990,-9.1,3.000,-10.0
7,7120.0,R,2.990,-9.0,3.000,-10.0
7,7210.0,R,2.992,-8.9,3.000,-10.0
7,7237.0,W,2.576,NAN,3.000,-10.0
7,7300.0,R,2.996,-8.7,3.000,-10.0
7,7390.0,R,2.995,-8.7,3.000,-10.0
7,7480.0,R,2.995,-8.7,3.000,-10.0
7,7570.0,R,2.996,-8.8,3.000,-10.0
7,7660.0,R,2.999,-9.0,3.000,-10.0
7,7740.0,R,3.002,-9.1,3.000,-10.0
7,7749.0,W,2.108,NAN,3.000,-10.0
7,7830.0,R,3.003,-9.2,3.000,-10.0
7,7920.0,R,3.001,-9.0,3.000,-10.0
7,8010.0,R,3.000,-8.9,3.000,-10.0
7,8100.0,R,2.988,-8.4,3.000,-10.0
7,8190.0,R,2.983,-8.0,3.000,-10.0
7,8261.0,W,1.639,NAN,3.000,-10.0
7,8280.0,R,2.971,-7.4,3.000,-10.0
7,8370.0,R,2.959,-7.0,3.000,-10.0
7,8460.0,R,2.962,-7.2,3.000,-10.0
7,8550.0,R,2.965,-7.4,3.000,-10.0
7,8630.0,R,2.966,-7.6,3.000,-10.0
7,8720.0,R,2.967,-7.8,3.000,-10.0
7,8773.0,W,0.234,NAN,3.000,-10.0
7,8810.0,R,2.966,-7.9,3.000,-10.0
7,8900.0,R,2.966,-8.0,3.000,-10.0
7,8990.0,R,2.964,-8.1,3.000,-10.0
7,9080.0,R,2.963,-8.2,3.000,-10.0
7,9170.0,R,2.965,-8.2,3.000,-10.0
7,9260.0,R,2.964,-8.3,3.000,-10.0
7,9285.0,W,0.937,NAN,3.000,-10.0
7,9350.0,R,2.962,-8.4,3.000,-10.0
7,9440.0,R,2.959,-8.5,3.000,-10.0
7,9520.0,R,2.958,-8.7,3.000,-10.0
7,9610.0,R,2.957,-9.0,3.000,-10.0
7,9700.0,R,2.953,-9.1,3.000,-10.0
7,9790.0,R,2.950,-9.1,3.000,-10.0
7,9797.0,W,1.874,NAN,3.000,-10.0
7,9880.0,R,2.948,-9.0,3.000,-10.0
7,9970.0,R,2.946,-9.1,3.000,-10.0
7,10060.0,R,2.946,-9.0,3.000,-10.0
7,10150.0,R,2.948,-9.0,3.000,-10.0
7,10240.0,R,2.952,-9.0,3.000,-10.0
7,10309.0,W,2.342,NAN,3.000,-10.0
7,10320.0,R,2.953,-9.0,3.000,-10.0
7,10410.0,R,2.956,-9.1,3.000,-10.0
7,10500.0,R,2.955,-9.1,3.000,-10.0
7,10590.0,R,2.956,-9.1,3.000,-10.0
7,10680.0,R,2.955,-9.0,3.000,-10.0
7,10719.0,W,2.576,NAN,3.000,-10.0
7,10770.0,R,2.956,-8.8,3.000,-10.0
7,10860.0,R,2.959,-8.6,3.000,-10.0
7,10950.0,R,2.960,-8.3,3.000,-10.0
7,11040.0,R,2.962,-8.1,3.000,-10.0
7,11130.0,R,2.962,-8.0,3.000,-10.0
7,11210.0,R,2.963,-7.9,3.000,-10.0
7,11231.0,W,1.874,NAN,3.000,-10.0
7,11300.0,R,2.965,-7.8,3.000,-10.0
7,11390.0,R,2.967,-7.7,3.000,-10.0
7,11480.0,R,2.971,-7.7,3.000,-10.0
7,11570.0,R,2.974,-7.6,3.000,-10.0
7,11660.0,R,2.975,-7.6,3.000,-10.0
7,11750.0,R,2.977,-7.5,3.000,-10.0
7,11756.0,W,2.810,NAN,3.000,-10.0
7,11840.0,R,2.982,-7.4,3.000,-10.0
7,11930.0,R,2.987,-7.3,3.000,-10.0
7,12020.0,R,2.995,-7.2,3.000,-10.0
7,12100.0,R,3.003,-7.0,3.000,-10.0
7,12190.0,R,3.010,-7.1,3.000,-10.0
7,12254.0,W,2.576,NAN,3.000,-10.0
7,12280.0,R,3.015,-7.3,3.000,-10.0
7,12370.0,R,3.016,-7.3,3.000,-10.0
7,12460.0,R,3.016,-7.2,3.000,-10.0
7,12550.0,R,3.015,-7.1,3.000,-10.0
7,12640.0,R,3.016,-7.0,3.000,-10.0
7,12730.0,R,3.018,-7.0,3.000,-10.0
7,12766.0,W,2.811,NAN,3.000,-10.0
7,12820.0,R,3.015,-7.1,3.000,-10.0
7,12910.0,R,3.015,-7.2,3.000,-10.0
7,12990.0,R,3.013,-7.3,3.000,-10.0
7,13080.0,R,3.011,-7.5,3.000,-10.0
7,13170.0,R,3.012,-7.5,3.000,-10.0
7,13260.0,R,3.014,-7.4,3.000,-10.0
7,13293.0,W,2.342,NAN,3.000,-10.0
7,13350.0,R,3.021,-7.3,3.000,-10.0
7,13440.0,R,3.026,-7.2,3.000,-10.0
7,13530.0,R,3.030,-7.2,3.000,-10.0
7,13620.0,R,3.033,-7.3,3.000,-10.0
7,13710.0,R,3.034,-7.3,3.000,-10.0
7,13790.0,W,0.000,NAN,3.000,-10.0
7,13800.0,R,3.032,-7.4,3.000,-10.0
7,13880.0,R,3.031,-7.3,3.000,-10.0
7,13970.0,R,3.030,-7.3,3.000,-10.0
7,14060.0,R,3.028,-7.4,3.000,-10.0
7,14150.0,R,3.027,-7.5,3.000,-10.0
7,14240.0,R,3.029,-7.6,3.000,-10.0
7,14302.0,W,1.171,NAN,3.000,-10.0
7,14330.0,R,3.028,-7.5,3.000,-10.0
7,14420.0,R,3.031,-7.4,3.000,-10.0
7,14510.0,R,3.035,-7.2,3.000,-10.0
7,14600.0,R,3.035,-7.1,3.000,-10.0
7,14680.0,R,3.033,-7.1,3.000,-10.0
7,14712.0,W,1.874,NAN,3.000,-10.0
7,14770.0,R,3.032,-7.2,3.000,-10.0
7,14860.0,R,3.029,-7.3,3.000,-10.0
7,14950.0,R,3.025,-7.5,3.000,-10.0
7,15040.0,R,3.024,-7.5,3.000,-10.0
7,15130.0,R,3.027,-7.5,3.000,-10.0
7,15220.0,R,3.031,-7.5,3.000,-10.0
7,15224.0,W,1.405,NAN,3.000,-10.0
7,15310.0,R,3.035,-7.5,3.000,-10.0
7,15400.0,R,3.034,-7.3,3.000,-10.0
7,15490.0,R,3.033,-7.2,3.000,-10.0
7,15580.0,R,3.030,-7.1,3.000,-10.0
7,15660.0,R,3.028,-7.0,3.000,-10.0
7,15736.0,W,1.874,NAN,3.000,-10.0
7,15750.0,R,3.025,-6.9,3.000,-10.0
7,15840.0,R,3.021,-6.9,3.000,-10.0
7,15930.0,R,3.015,-6.9,3.000,-10.0
7,16020.0,R,3.011,-6.9,3.000,-10.0
7,16110.0,R,3.013,-7.1,3.000,-10.0
7,16200.0,R,3.018,-7.3,3.000,-10.0
7,16248.0,W,1.171,NAN,3.000,-10.0
7,16290.0,R,3.023,-7.4,3.000,-10.0
7,16380.0,R,3.026,-7.5,3.000,-10.0
7,16470.0,R,3.024,-7.5,3.000,-10.0
7,16550.0,R,3.022,-7.5,3.000,-10.0
7,16640.0,R,3.019,-7.5,3.000,-10.0
7,16730.0,R,3.017,-7.5,3.000,-10.0
7,16760.0,W,1.405,NAN,3.000,-10.0
7,16820.0,R,3.017,-7.6,3.000,-10.0
7,16910.0,R,3.017,-7.8,3.000,-10.0
7,17000.0,R,3.017,-7.9,3.000,-10.0
7,17090.0,R,3.017,-7.9,3.000,-10.0
7,17180.0,R,3.015,-8.0,3.000,-10.0
7,17270.0,R,3.014,-8.0,3.000,-10.0
7,17272.0,W,1.639,NAN,3.000,-10.0
7,17350.0,R,3.012,-8.1,3.000,-10.0
7,17440.0,R,3.009,-8.3,3.000,-10.0
7,17530.0,R,3.007,-8.4,3.000,-10.0
7,17620.0,R,3.005,-8.5,3.000,-10.0
7,17710.0,R,3.003,-8.6,3.000,-10.0
7,17798.0,W,1.639,NAN,3.000,-10.0
7,17798.0,R,3.000,-8.8,3.000,-10.0
7,17890.0,R,2.998,-8.8,3.000,-10.0
7,17980.0,R,2.993,-8.7,3.000,-10.0
7,18070.0,R,2.989,-8.6,3.000,-10.0
7,18160.0,R,2.987,-8.3,3.000,-10.0
7,18240.0,R,2.990,-8.1,3.000,-10.0
7,18310.0,W,1.639,NAN,3.000,-10.0
7,18330.0,R,2.993,-7.9,3.000,-10.0
7,18420.0,R,2.993,-8.0,3.000,-10.0
7,18510.0,R,2.996,-8.1,3.000,-10.0
7,18600.0,R,3.000,-8.3,3.000,-10.0
7,18690.0,R,3.009,-9.4,3.000,-10.0
7,18780.0,R,3.040,-11.1,3.000,-10.0
7,18822.0,W,1.405,NAN,3.000,-10.0
7,18870.0,R,3.074,-12.1,3.000,-10.0
7,18960.0,R,3.108,-12.8,3.000,-10.0
7,19050.0,R,3.141,-13.4,3.000,-10.0
7,19130.0,R,3.143,-12.8,3.000,-10.0
7,19218.0,W,1.874,NAN,3.000,-10.0
7,19218.0,R,3.143,-12.6,3.000,-10.0
7,19310.0,R,3.143,-12.3,3.000,-10.0
7,19400.0,R,3.152,-11.1,3.000,-10.0
7,19490.0,R,3.165,-9.9,3.000,-10.0
7,19580.0,R,3.171,-8.8,3.000,-10.0
7,19670.0,R,3.171,-8.0,3.000,-10.0
7,19730.0,W,1.405,NAN,3.000,-10.0
7,19760.0,R,3.166,-7.4,3.000,-10.0
7,19850.0,R,3.164,-7.2,3.000,-10.0
7,19940.0,R,3.163,-7.1,3.000,-10.0
7,20020.0,R,3.162,-6.9,3.000,-10.0
7,20110.0,R,3.155,-6.6,3.000,-10.0
7,20200.0,R,3.147,-6.4,3.000,-10.0
7,20242.0,W,0.703,NAN,3.000,-10.0
7,20290.0,R,3.138,-6.3,3.000,-10.0
7,20380.0,R,3.129,-6.2,3.000,-10.0
7,20470.0,R,3.120,-6.3,3.000,-10.0
7,20560.0,R,3.107,-6.6,3.000,-10.0
7,20650.0,R,3.093,-7.1,3.000,-10.0
7,20740.0,R,3.084,-7.7,3.000,-10.0
7,20754.0,W,0.937,NAN,3.000,-10.0
7,20830.0,R,3.063,-9.4,3.000,-10.0
7,20910.0,R,3.057,-10.1,3.000,-10.0
7,21000.0,R,3.059,-10.8,3.000,-10.0
7,21090.0,R,3.060,-10.9,3.000,-10.0
